eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
880.03,-20.45,301,0.00076064887,0.041992188,1.5402336,-0.003192186,0.046420533,5.960464477539063e-08,807,103296,742.2068775570951,206592
880.03,-20.45,297,0.0006147439,0.018554688,1.5534376,-0.0031651116,0.045745086,0.0,808,103424,743.0666443980299,206848
880.03,-20.45,305,0.00077407574,0.055664062,1.5693781,-0.003419225,0.042414073,0.0,809,103552,743.9058815360768,207104
881.28,-20.45,290,0.00035432426,0.0,1.5719644,-0.0023319272,0.060269214,0.011227846145629883,810,103680,744.7875193461077,207360
882.51,-20.45,293,0.0005129578,0.0,1.5558361,0.00031892443,0.071333475,0.002411484718322754,811,103808,745.6593529770616,207616
882.51,-20.45,299,0.00059285486,0.00390625,1.5631175,-0.0026859292,0.04585573,0.0,812,103936,746.5148471510038,207872
882.51,-20.45,304,0.0004376379,0.0,1.599401,-0.0011738811,0.045399137,0.0,813,104064,747.3553117180709,208128
882.51,-20.45,298,0.00039977397,0.0,1.6012666,-0.0014120507,0.043079093,-1.1920928955078125e-07,814,104192,748.2123311590403,208384
882.51,-20.45,302,0.0005653521,0.0048828125,1.5769182,-0.00097311835,0.04802516,0.0,815,104320,749.0588193211006,208640
883.14,-20.45,289,0.0011116728,0.057617188,1.5504835,-0.006161379,0.08443498,0.004636883735656738,816,104448,749.9451418480603,208896
883.14,-20.45,301,0.000849587,0.030273438,1.5013546,-0.0027460528,0.04740063,0.0,817,104576,750.7958752100822,209152
883.8,-20.45,293,0.0002989531,0.0,1.4852978,-0.00074034755,0.0826291,0.005807161331176758,818,104704,751.6692510930588,209408
883.8,-20.45,285,0.00025434117,0.0029296875,1.4596065,-0.0021022754,0.042345837,0.0,819,104832,752.5664618560113,209664
883.8,-20.45,306,0.0018975231,0.08105469,1.5000992,-0.004564504,0.047482897,-1.1920928955078125e-07,820,104960,753.4009252070682,209920
883.8,-20.45,303,0.0007467611,0.0390625,1.5499023,-0.0017861925,0.03892912,0.0,821,105088,754.2460445390316,210176
884.1,-20.45,289,0.0003364875,0.0,1.5591011,-0.0006890503,0.09281993,0.004946291446685791,822,105216,755.1321665940341,210432
884.1,-20.45,298,0.00080831716,0.0087890625,1.5758197,-0.0053731143,0.08886188,0.0,823,105344,755.9917781600961,210688
884.3,-20.45,292,0.00026983715,0.0107421875,1.5768892,-0.00100462,0.079152524,0.003837406635284424,824,105472,756.8707577850437,210944
884.3,-20.45,292,0.00036144746,0.0078125,1.5567379,-0.0011445087,0.052340865,0.0,825,105600,757.7477845400572,211200
884.3,-20.45,302,0.0008767394,0.055664062,1.5417032,-0.006295778,0.040569257,1.1920928955078125e-07,826,105728,758.5946139090229,211456
884.3,-20.45,300,0.00023138247,0.0,1.5218334,-0.0012470698,0.043865386,0.0,827,105856,759.4460726430407,211712
884.3,-20.45,305,0.00037470364,0.0,1.5358471,-0.00013390713,0.047769383,-1.1920928955078125e-07,828,105984,760.2838182720589,211968
883.62,-20.45,293,0.0006556373,0.00390625,1.5121815,-0.0030215776,0.079894595,0.0038704276084899902,829,106112,761.1572337381076,212224
883.62,-20.45,301,0.00033686266,0.00390625,1.4715514,-0.00064772065,0.04163543,-1.1920928955078125e-07,830,106240,762.0078471840825,212480
882.35,-20.46,291,0.00087372167,0.021484375,1.4875238,-0.0024117175,0.06788566,0.008807003498077393,831,106368,762.8880812739953,212736
882.35,-20.46,302,0.0003513724,0.024414062,1.5251327,-0.0030837846,0.048383564,-1.1920928955078125e-07,832,106496,763.7335865870118,212992
882.35,-20.46,295,0.0005687704,0.018554688,1.5178522,-0.00244748,0.045125823,0.0,833,106624,764.6003136860672,213248
882.35,-20.46,306,0.0002705254,0.0,1.5144,-0.001619491,0.041019183,0.0,834,106752,765.4351144350367,213504
881.98,-20.47,297,0.000708938,0.046875,1.5131199,-0.00457169,0.087315395,0.005578160285949707,835,106880,766.2954487570096,213760
881.98,-20.47,304,0.0006981619,0.030273438,1.5328029,-0.002420763,0.051684067,5.960464477539063e-08,836,107008,767.1363842471037,214016
881.71,-20.47,298,0.00020621257,0.0,1.5427105,-0.0020354176,0.08983092,0.00662839412689209,837,107136,767.9951169940177,214272
881.71,-20.47,303,0.001100871,0.037109375,1.4876537,-0.0018598363,0.041064586,0.0,838,107264,768.8380002700724,214528
881.71,-20.47,297,0.0006467437,0.02734375,1.440459,-0.0038917824,0.048765723,0.0,839,107392,769.6979362959974,214784
881.71,-20.47,304,0.0013439745,0.045898438,1.3827116,-0.0037539653,0.047682386,0.0,840,107520,770.5390840030741,215040
881.71,-20.47,302,0.0006594508,0.0146484375,1.3739249,-0.0032161397,0.043136552,0.0,841,107648,771.3848903860198,215296
882.02,-20.47,296,0.001369367,0.041992188,1.4499195,-0.0024854143,0.06898058,0.001930534839630127,842,107776,772.2496086390456,215552
882.02,-20.47,302,0.0001939412,0.0,1.4660866,-0.00054108887,0.080929115,0.0,843,107904,773.0950790230418,215808
882.02,-20.47,297,0.0005035342,0.0,1.4330999,-0.0019784695,0.04336976,-1.1920928955078125e-07,844,108032,773.955171141075,216064
882.94,-20.47,292,0.00011329113,0.0,1.4069538,-5.358015e-07,0.080274895,0.007491409778594971,845,108160,774.8321537810843,216320
882.94,-20.47,305,0.00021457326,0.0,1.4227331,-0.00083552697,0.043661106,0.0,846,108288,775.6704641290708,216576
882.94,-20.47,294,0.0011343346,0.0546875,1.4570918,-0.0043430855,0.05036155,0.0,847,108416,776.5398604320362,216832
882.64,-20.48,295,0.00017596035,0.0,1.4788362,0.00017533987,0.08328657,0.0,848,108544,777.4077742170775,217088
882.64,-20.48,294,0.00046544048,0.0,1.4534769,-0.0008955776,0.038793705,0.016555368900299072,849,108672,778.2789661900606,217344
882.64,-20.48,307,0.0020129755,0.107421875,1.405506,-0.00832141,0.07132107,0.0,850,108800,779.1129604150774,217600
882.43,-20.48,297,0.00030824944,0.0087890625,1.3624955,-0.0012676695,0.08224693,0.006207406520843506,851,108928,779.9751025760779,217856
882.43,-20.48,294,0.00016362248,0.0,1.3619106,-0.0012029664,0.03939809,0.005361318588256836,852,109056,780.8438460300677,218112
882.43,-20.48,301,0.00083968055,0.053710938,1.3920531,-0.0022576132,0.044263333,5.960464477539063e-08,853,109184,781.6939906680491,218368
882.43,-20.48,288,0.0013565813,0.03515625,1.4520684,-0.0054044384,0.047128633,0.0,854,109312,782.5809054180281,218624
880.96,-20.48,292,0.0013339573,0.040039062,1.5214494,-0.002642469,0.08748961,0.006656527519226074,855,109440,783.4564662830671,218880
880.96,-20.48,293,0.00012872365,0.0,1.5406951,-0.00053502456,0.04749879,-1.1920928955078125e-07,856,109568,784.3285164310364,219136
880.96,-20.48,287,0.00047030038,0.01171875,1.5290084,-0.0023674357,0.04409295,-1.1920928955078125e-07,857,109696,785.2203565970995,219392
879.62,-20.49,286,0.0005293677,0.037109375,1.5484356,-0.001625807,0.07189353,0.005721390247344971,858,109824,786.1154984200839,219648
879.62,-20.49,307,0.0010692272,0.034179688,1.5334964,-0.004984368,0.039762147,0.0,859,109952,786.9494614790892,219904
879.62,-20.49,308,0.00068147323,0.0,1.4888855,-0.0021521114,0.049277548,0.0,860,110080,787.7812245050445,220160
879.62,-20.49,297,0.00046941353,0.029296875,1.4732682,-0.0021231475,0.044644725,0.0,861,110208,788.6418516261037,220416
879.62,-20.49,298,0.00040899555,0.0,1.4374454,-0.0014251664,0.04496725,-1.1920928955078125e-07,862,110336,789.4992451580474,220672
881.72,-20.49,290,0.0001608968,0.0,1.4085991,-0.0009590937,0.08570518,0.00627368688583374,863,110464,790.3808230400318,220928
881.15,-20.49,296,0.00012912028,0.0,1.4165456,-0.00040904165,0.0667598,-0.00029730796813964844,864,110592,791.2463126290822,221184
881.15,-20.49,306,0.00086704094,0.022460938,1.3817569,-0.004192496,0.040367436,0.0,865,110720,792.0816509040305,221440
881.15,-20.49,299,0.00019938257,0.0078125,1.3434696,-0.0021217177,0.04740002,0.0,866,110848,792.9365650661057,221696
881.15,-20.49,303,0.0006448367,0.01953125,1.3723218,-0.0026218048,0.043863732,-1.1920928955078125e-07,867,110976,793.7819224270061,221952
881.15,-20.49,302,0.00043609302,0.0048828125,1.4242655,-0.0011223631,0.0431992,5.960464477539063e-08,868,111104,794.6294514860492,222208
881.46,-20.49,299,0.00046687562,0.01953125,1.4565316,-0.002428992,0.083672576,-0.0045195817947387695,869,111232,795.4839206479955,222464
881.46,-20.49,301,0.00014598329,0.0,1.4658258,-0.000988044,0.047167342,0.0,870,111360,796.3340058990289,222720
881.4,-20.49,291,0.0002726397,0.0,1.4453773,-0.0013945437,0.08125131,0.0041533708572387695,871,111488,797.2134413290769,222976
881.4,-20.49,284,0.000135166,0.0,1.436041,-0.00077868433,0.045744304,0.0,872,111616,798.1125886280788,223232
881.4,-20.49,293,0.0009983048,0.051757812,1.4730655,-0.0038931258,0.03965982,0.0,873,111744,798.9848804950016,223488
881.4,-20.49,304,0.0001722873,0.0,1.4949908,-0.0017192764,0.046213564,0.0,874,111872,799.8276068280684,223744
881.4,-20.49,303,0.00073929754,0.0048828125,1.4564978,-0.0017766764,0.050077047,0.0,875,112000,800.6714763659984,224000
881.5,-20.5,293,0.0006188362,0.041015625,1.433296,-0.002496802,0.08390824,0.003912687301635742,876,112128,801.5430917839985,224256
880.14,-20.51,300,7.23868e-05,0.0,1.4265873,-0.0007979007,0.078718394,0.0002506375312805176,877,112256,802.3962716920068,224512
880.14,-20.51,299,0.00020085617,0.0,1.4313687,-0.00016843984,0.0459063,5.960464477539063e-08,878,112384,803.2507195870858,224768
880.14,-20.51,292,0.00023227472,0.0,1.4512757,-0.001056644,0.052174915,-1.1920928955078125e-07,879,112512,804.1274996791035,225024
880.14,-20.51,306,0.00041976874,0.024414062,1.474342,-0.001721133,0.04059861,0.0,880,112640,804.963242870057,225280
880.14,-20.51,305,0.0004772754,0.0078125,1.4835149,-0.0024211318,0.04357964,0.0,881,112768,805.8019040650688,225536
879.78,-20.52,292,0.001013756,0.02734375,1.51314,-0.0027212098,0.081013635,-0.0032025575637817383,882,112896,806.6766946110874,225792
879.78,-20.52,299,0.0005014141,0.021484375,1.537087,-0.0030423556,0.05019202,5.960464477539063e-08,883,113024,807.5324037460377,226048
880.22,-20.53,282,0.00016655552,0.0,1.5303183,-0.00092102686,0.07905915,0.0032054781913757324,884,113152,808.4377713550348,226304
880.22,-20.53,299,0.00026142717,0.0,1.5128943,0.00026546512,0.044103485,0.0,885,113280,809.2930488300044,226560
880.22,-20.53,301,0.0010202619,0.015625,1.4886272,-0.0039815228,0.04476688,5.960464477539063e-08,886,113408,810.1428166760597,226816
880.22,-20.53,296,0.0010673063,0.043945312,1.4365448,-0.0033928638,0.042413622,0.0,887,113536,811.0074688170571,227072
880.22,-20.53,289,0.0009967285,0.03125,1.393267,-0.0044690883,0.046674374,5.960464477539063e-08,888,113664,811.8921677310718,227328
880.45,-20.53,297,0.00022827186,0.0,1.3445722,-0.0006195301,0.10070046,0.005037665367126465,889,113792,812.7536818910157,227584
879.87,-20.54,300,0.00033936385,0.0,1.3553734,-0.0009730663,0.08633167,0.004504263401031494,890,113920,813.6065394011093,227840
879.87,-20.54,292,0.00018076648,0.0,1.3748949,-0.0008366796,0.078121275,-1.1920928955078125e-07,891,114048,814.4827285230858,228096
879.87,-20.54,300,0.00037479517,0.0078125,1.3789269,-0.0021540707,0.048721828,5.960464477539063e-08,892,114176,815.3346194670303,228352
879.87,-20.54,295,0.0002850023,0.0,1.3844864,-0.0005427311,0.045233473,1.7881393432617188e-07,893,114304,816.2016660110094,228608
879.87,-20.54,303,0.00078682485,0.03125,1.3940064,-0.0027227728,0.041910786,0.0,894,114432,817.0472884080373,228864
879.87,-20.54,295,0.0012117837,0.0703125,1.3465128,-0.0056583323,0.09601906,0.0016129612922668457,895,114560,817.915672879084,229120
879.87,-20.54,291,0.0006986732,0.038085938,1.3308247,-0.0020830897,0.04202387,0.0,896,114688,818.7945060920902,229376
880.01,-20.53,296,0.0003580227,0.01953125,1.3062812,-0.0013668336,0.07333015,0.005939900875091553,897,114816,819.6574732060544,229632
880.01,-20.53,298,0.000636415,0.017578125,1.308115,-0.0025892495,0.039490804,-1.1920928955078125e-07,898,114944,820.5142351289978,229888
880.01,-20.53,287,0.00046445298,0.015625,1.3331153,-0.0034136842,0.045041163,0.0,899,115072,821.406124428031,230144
880.01,-20.53,300,0.00019652696,0.0,1.3195214,-4.1726744e-05,0.047910012,0.0,900,115200,822.259130006074,230400
880.01,-20.53,294,0.0015286691,0.08300781,1.3479143,-0.002433116,0.038453404,1.1920928955078125e-07,901,115328,823.1281472850824,230656
879.87,-20.54,296,0.00060791353,0.0048828125,1.3708583,-0.0022622764,0.09560299,0.0046294331550598145,902,115456,823.9917170180706,230912
879.3,-20.54,284,0.00010222095,0.0,1.3795515,9.08504e-05,0.11800736,-0.0030678510665893555,903,115584,824.8921573910629,231168
879.3,-20.54,298,0.00032262172,0.018554688,1.3670596,-0.0016262124,0.07992973,0.0,904,115712,825.7502927270252,231424
879.3,-20.54,298,0.00046128588,0.0234375,1.3550482,-0.0016653109,0.06997802,-1.1920928955078125e-07,905,115840,826.6075292880414,231680
879.3,-20.54,303,0.00029530606,0.01171875,1.3651139,-0.0018019807,0.048674207,-1.1920928955078125e-07,906,115968,827.4526742669987,231936
879.3,-20.54,301,0.00028257555,0.0,1.3821661,-0.0002704211,0.0413594,-1.1920928955078125e-07,907,116096,828.3026487170719,232192
879.3,-20.54,297,0.00020320552,0.0,1.3886395,-0.00071270455,0.04695524,0.0,908,116224,829.1636223180685,232448
879.3,-20.54,303,0.00091059104,0.040039062,1.4308608,-0.0023452917,0.04582596,0.0,909,116352,830.0083197160857,232704
881.79,-20.51,283,0.0006544099,0.0029296875,1.4683696,-0.0022708816,0.1313828,-0.001331925392150879,910,116480,830.9110871700104,232960
881.79,-20.51,288,0.00077862036,0.037109375,1.4842958,-0.0038825509,0.07968019,0.0,911,116608,831.7992524160072,233216
881.79,-20.51,297,0.0005228144,0.0,1.5028874,-0.00056990935,0.04976204,-1.1920928955078125e-07,912,116736,832.661065169028,233472
881.79,-20.51,303,0.00080942316,0.0048828125,1.5092833,-0.0031536738,0.044088762,0.0,913,116864,833.5044749280205,233728
881.79,-20.51,306,0.0020807688,0.14453125,1.5405947,-0.006032957,0.047897212,5.960464477539063e-08,914,116992,834.3401885950007,233984
881.79,-20.51,293,0.00021907067,0.0,1.5472115,-0.0004567944,0.043611616,5.960464477539063e-08,915,117120,835.2126106870128,234240
882.54,-20.51,289,0.00040599343,0.0,1.5480788,-0.000634787,0.078900106,0.0007593035697937012,916,117248,836.098585927044,234496
882.56,-20.51,296,0.00041176987,0.0,1.5629057,-0.0010543535,0.108313136,0.0008534789085388184,917,117376,836.9618436120218,234752
882.56,-20.51,298,0.00066716975,0.01171875,1.569971,-0.0028016756,0.048257194,0.0,918,117504,837.8187107270351,235008
882.56,-20.51,304,0.00063396635,0.0,1.5741328,-0.0016027269,0.048141673,0.0,919,117632,838.6594239830738,235264
882.56,-20.51,306,0.0014645897,0.103515625,1.5665876,-0.0023308094,0.04064414,1.1920928955078125e-07,920,117760,839.4961377760628,235520
882.56,-20.51,300,0.00062713417,0.029296875,1.5501139,-0.0046278853,0.045015994,0.0,921,117888,840.3474701960804,235776
882.56,-20.51,302,0.0004093608,0.0107421875,1.5308822,-0.0015197361,0.048169713,-1.1920928955078125e-07,922,118016,841.1950376370223,236032
883.35,-20.52,287,0.00051635306,0.01953125,1.513524,-0.002839563,0.079265416,0.0003840923309326172,923,118144,842.0854109150823,236288
884.1,-20.51,296,0.0006135714,0.0,1.4992257,-0.0015685654,0.087589525,0.0074887871742248535,924,118272,842.949981196085,236544
884.1,-20.51,301,0.0017156227,0.115234375,1.5016451,-0.006785398,0.042299997,0.0,925,118400,843.7984237470664,236800
884.1,-20.51,303,0.00016062378,0.00390625,1.5132713,-0.0016449053,0.045722395,0.0,926,118528,844.6421619820176,237056
884.1,-20.51,299,0.00063935044,0.0146484375,1.5156379,-0.0021424456,0.04810606,0.0,927,118656,845.4985066440422,237312
884.1,-20.51,292,0.00048496504,0.036132812,1.5330954,-0.0013761863,0.07377,0.0,928,118784,846.375354743097,237568
884.1,-20.51,299,0.00035312303,0.0,1.5457791,-0.00118341,0.044445634,0.0,929,118912,847.2319907030324,237824
883.96,-20.52,293,0.0007211008,0.016601562,1.5410523,-0.004991967,0.09945667,-0.0023720264434814453,930,119040,848.1042313160142,238080
883.96,-20.52,300,0.00082262815,0.028320312,1.5191792,-0.003314692,0.07913345,0.0,931,119168,848.9559209360741,238336
883.96,-20.52,294,0.0009099076,0.057617188,1.4948949,-0.0031822368,0.051872123,0.0,932,119296,849.8251978100743,238592
883.96,-20.52,300,0.00089933857,0.017578125,1.4810088,-0.0051073534,0.04036472,0.0,933,119424,850.6787289431086,238848
883.96,-20.52,294,0.0005557431,0.009765625,1.436004,-0.00089660054,0.04737508,5.960464477539063e-08,934,119552,851.5475646250416,239104
883.96,-20.52,301,0.00056118,0.0087890625,1.4286629,-0.002164695,0.05050529,0.0,935,119680,852.3980215860065,239360
883.96,-20.52,302,0.0009974218,0.060546875,1.42259,-0.0028977513,0.038803425,0.0,936,119808,853.2438049700577,239616
883.99,-20.52,288,0.00053363096,0.034179688,1.4277719,-0.0022176197,0.10050351,0.0028330087661743164,937,119936,854.1313133660005,239872
883.99,-20.52,289,0.00017007228,0.0,1.4382981,-0.0010418616,0.07988922,0.0,938,120064,855.0151847400703,240128
883.99,-20.52,287,0.0007626077,0.046875,1.4112433,-0.0018085709,0.045083243,0.0,939,120192,855.9053235590691,240384
883.99,-20.52,282,0.00054662034,0.030273438,1.3938196,-0.0023995237,0.04374656,-1.1920928955078125e-07,940,120320,856.8120558020892,240640
883.99,-20.52,280,0.00041586216,0.020507812,1.3710124,-0.0023336161,0.045419957,5.960464477539063e-08,941,120448,857.7246259860694,240896
883.99,-20.52,284,0.0009543199,0.055664062,1.3588812,-0.00458458,0.04251722,5.960464477539063e-08,942,120576,858.6261073700152,241152
884.2,-20.51,271,0.0003686388,0.0,1.3768563,-0.0008641901,0.13098028,-0.003053426742553711,943,120704,859.5697448950959,241408
884.2,-20.51,245,0.00046349427,0.036132812,1.399071,-0.0010374906,0.04462767,0.0,944,120832,860.6145851350157,241664
884.2,-20.51,291,0.00044822207,0.033203125,1.4181793,-0.001245778,0.04285947,0.0,945,120960,861.4920012369985,241920
884.2,-20.51,306,0.00056143955,0.0029296875,1.4447926,-0.0021604022,0.0827118,1.1920928955078125e-07,946,121088,862.3274890159955,242176
884.2,-20.51,295,0.00093493203,0.043945312,1.4910319,-0.0027583656,0.045337018,0.0,947,121216,863.1934963470558,242432
884.2,-20.51,299,0.0006906665,0.03125,1.5267999,-0.0038397927,0.042162918,0.0,948,121344,864.050156320096,242688
884.2,-20.51,300,0.0012454331,0.049804688,1.5726025,-0.003830024,0.046280064,0.0,949,121472,864.9020172810415,242944
884.15,-20.5,295,0.00056854676,0.0,1.5965773,-0.002502483,0.15212075,-0.0065155029296875,950,121600,865.7689823500114,243200
884.15,-20.5,299,0.00048130355,0.005859375,1.5934187,-0.00087513996,0.047697943,-1.1920928955078125e-07,951,121728,866.6232627520803,243456
884.15,-20.5,308,0.0006627047,0.018554688,1.5759369,-0.0038246494,0.059916005,0.0,952,121856,867.4532372360118,243712
884.15,-20.5,299,0.0013689584,0.09277344,1.597803,-0.0030634406,0.03882325,1.1920928955078125e-07,953,121984,868.3075602370081,243968
884.15,-20.5,296,0.0009735144,0.0390625,1.6117984,-0.005139365,0.08906679,0.0,954,122112,869.1727644440252,244224
884.15,-20.5,304,0.0002600637,0.005859375,1.6080331,0.00015568774,0.040590838,0.0,955,122240,870.0139901430812,244480
883.32,-20.51,297,0.0004656948,0.0,1.6230696,-0.0018607161,0.080615416,0.005551457405090332,956,122368,870.8740446910961,244736
883.92,-20.49,296,0.00082939613,0.053710938,1.6311636,-0.003082661,0.10274772,-0.002588510513305664,957,122496,871.7392268381082,244992
883.92,-20.49,298,0.0006503015,0.0,1.6294692,-0.0032239095,0.05143459,0.0,958,122624,872.5976822311059,245248
883.92,-20.49,302,0.00044448033,0.001953125,1.6268264,-0.0017756233,0.04120965,0.0,959,122752,873.4447174310917,245504
883.92,-20.49,296,0.0010188932,0.07128906,1.6323912,-0.0031483434,0.048770335,5.960464477539063e-08,960,122880,874.3087391990703,245760
883.92,-20.49,305,0.00042465018,0.0,1.6442153,-0.0026020494,0.046239167,0.0,961,123008,875.1468312810175,246016
883.92,-20.49,290,0.0014094284,0.047851562,1.6472759,-0.0036557114,0.04438732,0.0,962,123136,876.0281392590841,246272
884.21,-20.48,300,0.0005145612,0.0,1.659465,-0.0020141483,0.05805008,0.009900391101837158,963,123264,876.8828845390817,246528
884.21,-20.48,303,0.00036047987,0.0,1.6709019,-0.0005183725,0.045662105,5.960464477539063e-08,964,123392,877.7268618120579,246784
884.47,-20.48,298,0.00059242983,0.032226562,1.681855,-0.0012804677,0.11314055,-0.0006070137023925781,965,123520,878.5841603830922,247040
884.47,-20.48,303,0.0012276622,0.024414062,1.6988051,-0.007063535,0.05080013,0.0,966,123648,879.4294904230628,247296
884.47,-20.48,306,0.000929081,0.0126953125,1.7029977,-0.002924113,0.038260575,0.0,967,123776,880.264952113037,247552
884.47,-20.48,282,0.00069367484,0.0,1.6874664,0.0012571078,0.053049028,-1.1920928955078125e-07,968,123904,881.1711220120778,247808
884.47,-20.48,299,0.00018405692,0.0,1.684037,-0.00055822043,0.04000335,0.0,969,124032,882.0256882900139,248064
883.93,-20.49,299,0.0009744786,0.053710938,1.6910946,-0.0036418517,0.078095354,0.005896091461181641,970,124160,882.8804858240765,248320
883.72,-20.49,298,0.0006231091,0.0,1.6963377,-0.0019672473,0.07465275,-0.005115985870361328,971,124288,883.7381544820964,248576
883.72,-20.49,307,0.0003064245,0.0,1.6931592,-0.0004228789,0.044490766,0.0,972,124416,884.5725468760356,248832
883.72,-20.49,294,0.00097963,0.07324219,1.685855,-0.00632417,0.08542011,0.0,973,124544,885.4424239870859,249088
883.72,-20.49,304,0.0010802238,0.043945312,1.6573896,-0.0035548557,0.07555125,0.0,974,124672,886.2845898800297,249344
883.72,-20.49,308,0.00066487497,0.015625,1.6326149,-0.0030619707,0.04968818,0.0,975,124800,887.1140415930422,249600
883.94,-20.49,286,0.00016373539,0.0,1.6186241,0.0005937581,0.07521395,0.0010529756546020508,976,124928,888.0088205800857,249856
883.94,-20.49,305,0.0002552657,0.0,1.6268082,-0.0011893145,0.07310535,-1.1920928955078125e-07,977,125056,888.8474705620902,250112
883.94,-20.49,306,0.00030189528,0.0,1.6183152,0.00042508915,0.047437657,-1.1920928955078125e-07,978,125184,889.6832479810109,250368
884.68,-20.48,296,0.0006157055,0.0,1.6267099,-0.0012043223,0.07186477,0.006721079349517822,979,125312,890.5471911421046,250624
884.68,-20.48,302,0.00096078566,0.061523438,1.6141461,-0.004503613,0.08396971,5.960464477539063e-08,980,125440,891.3941821800545,250880
884.68,-20.48,303,0.00093769596,0.020507812,1.5966846,-0.0042701606,0.044280212,-1.1920928955078125e-07,981,125568,892.2392121880548,251136
884.68,-20.48,303,0.0008507206,0.0107421875,1.5852075,-0.002321696,0.04905044,5.960464477539063e-08,982,125696,893.084737880039,251392
883.32,-20.47,296,0.00057455635,0.04296875,1.5918198,-0.0011342147,0.07163119,0.005386769771575928,983,125824,893.9484249500092,251648
883.32,-20.47,302,0.0011178427,0.0126953125,1.5903999,-0.005223319,0.0413941,1.1920928955078125e-07,984,125952,894.7945822590264,251904
883.45,-20.46,300,0.0010964966,0.0,1.5609236,0.00095506664,0.111393645,-0.004068493843078613,985,126080,895.6473262130748,252160
883.45,-20.46,302,0.0009457636,0.053710938,1.5231621,-0.003790901,0.0433645,0.0,986,126208,896.493100839085,252416
883.45,-20.46,305,0.00031927516,0.0,1.4970218,-0.0014817073,0.04147241,0.0,987,126336,897.3312951290281,252672
883.45,-20.46,299,0.00074394373,0.020507812,1.4818062,-0.0011610542,0.04903631,0.0,988,126464,898.1866255500354,252928
883.45,-20.46,296,0.00051985413,0.016601562,1.4496287,-0.0012577339,0.03996409,0.0,989,126592,899.0509452830302,253184
883.59,-20.45,298,0.001303531,0.061523438,1.4622594,-0.0049127107,0.050338846,0.012892067432403564,990,126720,899.9082386681112,253440
880.96,-20.46,300,0.0006990788,0.016601562,1.5125431,-0.0027696546,0.10540699,-0.0003399848937988281,991,126848,900.7595789090265,253696
880.96,-20.46,299,0.00026174425,0.0,1.5379527,-0.00040646584,0.04637953,0.005185604095458984,992,126976,901.6146784310695,253952
880.96,-20.46,296,0.0004598177,0.0,1.5380826,-0.0020704009,0.04441934,0.0,993,127104,902.4788662570063,254208
880.96,-20.46,304,0.0007391244,0.060546875,1.4959985,-0.0030182498,0.042301603,0.0,994,127232,903.3212796919979,254464
880.96,-20.46,304,0.00065307086,0.0625,1.5160176,-0.0022827743,0.046576362,5.960464477539063e-08,995,127360,904.1627147370018,254720
880.93,-20.45,286,0.0022955027,0.19140625,1.4920863,-0.0068132035,0.100814015,0.005264341831207275,996,127488,905.0561404720647,254976
880.93,-20.45,294,0.00037062372,0.024414062,1.4722134,-0.0010133472,0.03902372,0.0,997,127616,905.9254254010739,255232
880.97,-20.45,293,0.0007010695,0.0078125,1.4754188,-0.002280629,0.066584684,0.009791970252990723,998,127744,906.7989049190655,255488
880.97,-20.45,300,0.0006178325,0.01171875,1.4403756,-0.002076867,0.043580044,0.0,999,127872,907.6514232869959,255744
880.97,-20.45,298,0.0007448621,0.051757812,1.4643433,-0.0026167522,0.075874716,1.1920928955078125e-07,1000,128000,908.50957474811,256000
880.97,-20.45,306,0.0004237558,0.0,1.4528704,-0.001210218,0.04307519,0.0,1001,128128,909.3441741660936,256256
880.97,-20.45,304,0.0006934664,0.025390625,1.4687374,-0.0023047137,0.04807122,0.0,1002,128256,910.1865369870793,256512
881.73,-20.44,296,4.80689e-05,0.0,1.5116409,0.00028198655,0.08183234,0.0048792362213134766,1003,128384,911.0513102400582,256768
880.76,-20.45,294,8.073734e-05,0.0,1.5022542,-0.00026145438,0.10995279,-0.003098607063293457,1004,128512,911.9219026470091,257024
880.76,-20.45,305,0.00050313934,0.029296875,1.4939609,-0.003396323,0.07819365,1.1920928955078125e-07,1005,128640,912.7610225760145,257280
880.76,-20.45,299,0.0010836108,0.056640625,1.4654118,-0.0033645646,0.04884792,0.0,1006,128768,913.6158106510993,257536
880.76,-20.45,292,0.00035803014,0.0048828125,1.436343,-0.0023908303,0.042023715,0.0,1007,128896,914.4906174869975,257792
880.76,-20.45,303,0.00038346523,0.0,1.4021627,-0.0003468264,0.046882175,0.0,1008,129024,915.3355759460246,258048
880.76,-20.45,302,0.00035572378,0.020507812,1.4058366,-0.0020913784,0.040120866,0.0,1009,129152,916.1823331800988,258304
879.72,-20.44,294,0.00010338353,0.001953125,1.4307681,-0.00029952894,0.12481657,-0.011919975280761719,1010,129280,917.0517501550494,258560
879.72,-20.44,297,0.0004810343,0.0,1.396577,-0.0015214048,0.06733715,0.0,1011,129408,917.9124232101021,258816
879.72,-20.44,306,0.00095949066,0.091796875,1.3944211,-0.0051217084,0.042664066,0.0,1012,129536,918.7481588850496,259072
879.72,-20.44,305,0.00099564,0.036132812,1.4288563,-0.002675385,0.047012914,0.0,1013,129664,919.5867964840727,259328
879.72,-20.44,302,0.0018796073,0.119140625,1.4950095,-0.00377227,0.04513832,0.0,1014,129792,920.4334167520283,259584
